"fact_id","weather_key","county_key","air_key","ypll","fair_poor_health","physically_unhealthy","mentally_unhealthy","smokers","obese","drinking","unemployed","uninsured"
1031,84853,47623,5836,7241.5,12.3,3.5,3.5,19.5,25.9,17.9,7.1,30.2
1032,84854,47624,5837,7126.9,12.2,3.6,3.3,18.2,25.1,16.3,8.2,20.0
1033,84855,47625,5838,7186.8,14.2,3.6,3.2,16.9,25.1,16.2,7.7,20.3
1034,84856,47626,5839,7186.8,14.6,3.5,3.3,14.4,25.2,14.1,6.64,20.4
1035,84857,47627,5840,6743,14.6,3.5,3.3,14.4,24.6,14.1,5.42,20.41
1036,84858,47628,5841,6625,16.4,4.0,3.9,18.2,25.3,20.3,5.18,19.1
1037,84859,47629,5842,6632.5,15.87,4.04,4.17,16.5,25.6,19.25,4.54,16.62
1038,84860,47630,5843,6900.7,19.31,4.41,4.28,14.89,25.8,20.56,4.26,12.6
1039,84861,47631,5844,6894.3,19.31,4.41,4.28,14.89,25.3,20.56,3.7,12.22
1040,84862,47632,5845,6823.6,17.61,4.13,4.48,16.38,26.7,18.68,3.27,11.87
1041,84863,68745,5846,6840.4,18.05,4.16,4.85,17.88,27.2,21.09,2.95,11.56
1042,84980,16400,5862,10632.4,24.99,4.89,4.82,32.11,29.8,9.1,5.7,15.3
1043,84981,47633,5863,11830.1,23.7,4.7,4.3,32.0,30.6,12.5,10.1,20.4
1044,84982,47634,5864,11442.2,24.4,5.1,4.2,29.7,35.1,13.7,10.9,23.2
1045,84983,47635,5865,10434.7,24.1,5.3,4.3,27.9,35.1,14.8,9.9,18.4
1046,84984,47636,5866,10434.7,28.9,7.5,4.7,20.2,36.7,11.9,7.83,17.92
1047,84985,47637,5867,9701.8,28.9,7.5,4.7,20.2,37.1,11.9,6.73,16.99
1048,84986,47638,5868,9378.1,14.5,3.7,3.9,19.2,37.1,21.1,6.25,16.98
1049,84987,47639,5869,8269.7,14.95,4.06,4.11,18.76,35.8,19.88,5.36,15.41
1050,84988,47640,5870,7984.3,19.93,4.32,4.46,19.4,34.4,18.07,4.89,11.76
1051,84989,47641,5871,9204,19.93,4.32,4.46,19.4,36.7,18.07,4.05,11.24
1052,84990,47642,5872,10068.4,19.93,4.31,4.63,22.73,37.9,19.23,3.39,11.97
1053,84991,68746,5873,9787.5,21.81,4.89,5.36,25.23,38.3,18.17,3.1,11.49
1054,85108,16411,5896,9321.8,18.31,3.91,3.45,23.77,25.0,15.49,5.5,20.3
1055,85109,47643,5897,9085.6,17.9,3.8,3.5,23.7,25.5,16.2,9.2,24.4
1056,85110,47644,5898,9011.5,17.8,3.7,3.7,22.9,26.9,15.6,10.3,22.8
1057,85111,47645,5899,8801.6,17.2,3.8,3.5,21.5,26.9,17.8,10.0,22.2
1058,85112,47646,5900,8801.6,17.1,5.6,5.6,24.5,28.5,21.1,8.26,21.01
1059,85113,47647,5901,8475,17.1,5.6,5.6,24.5,28.7,21.1,6.77,19.61
1060,85114,47648,5902,8664,14.3,3.5,3.8,17.4,30.2,20.5,6.26,19.28
1061,85115,47649,5903,9168.3,14.61,3.99,4.22,17.67,29.9,20.41,5.41,18.7
1062,85116,47650,5904,9478,18.66,4.23,4.17,18.04,30.1,19.54,4.89,13.8
1063,85117,47651,5905,9437,18.66,4.23,4.17,18.04,29.5,19.54,4.09,14.46
1064,85118,47652,5906,9720.5,19.77,4.39,4.82,22.71,29.1,17.63,3.98,14.83
1065,85119,68747,5907,9456.5,21.35,4.92,5.29,21.88,30.0,18.74,3.86,14.96
1066,85364,16433,5935,8208,14.06,4.39,3.47,25.12,23.3,17.88,6.5,19.6
1067,85365,47663,5936,8117.9,13.8,4.2,3.4,24.4,25.1,19.9,10.5,21.7
1068,85366,47664,5937,7834,13.4,4.3,3.5,22.4,28.4,18.8,11.5,20.1
1069,85367,47665,5938,7700.8,14.8,4.5,3.8,23.5,28.4,20.0,11.1,20.7
1070,85368,47666,5939,7700.8,14.0,4.3,4.3,21.8,28.4,19.7,9.22,20.53
1071,85369,47667,5940,7962.3,14.0,4.3,4.3,21.8,28.9,19.7,7.92,19.93
1072,85370,47668,5941,7844.1,12.8,3.4,3.7,16.7,26.5,19.6,6.92,20.05
1073,85371,47669,5942,7722.1,13.64,4.03,4.07,15.7,25.6,16.39,5.87,17.65
1074,85372,47670,5943,7836.6,15.71,3.98,4.24,17.12,26.9,18.32,5.18,13.53
1075,85373,47671,5944,8569.3,15.71,3.98,4.24,17.12,27.9,18.32,4.24,13.17
1076,85374,47672,5945,8820.1,17.61,4.14,4.53,16.87,29.6,18.78,3.52,13.01
1077,85375,68749,5946,8903.6,18.55,4.52,4.97,20.07,28.8,21.2,3.19,13.38
1078,85492,16444,5977,7260.5,13.22,3.03,3.38,16.53,20.6,12.48,5.4,26.0
1079,85493,47673,5978,7208.2,13.2,3.1,3.3,15.4,22.2,14.7,9.2,29.8
1080,85494,47674,5979,6980.5,13.4,3.0,3.2,15.0,25.4,14.9,10.1,26.5
1081,85495,47675,5980,6598.5,13.3,3.2,3.1,14.9,25.4,15.0,9.2,27.1
1082,85496,47676,5981,6598.5,13.7,3.4,3.4,14.3,24.1,15.0,7.42,26.03
1083,85497,47677,5982,6155,13.7,3.4,3.4,14.3,24.7,15.0,6.06,25.87
1084,85498,47678,5983,5924.8,15.7,3.5,3.7,14.5,23.6,18.2,5.84,25.78
1085,85499,47679,5984,5737.4,15.84,3.9,4.02,14.61,24.4,17.17,5.04,20.83
1086,85500,47680,5985,5735.7,16.42,3.66,3.92,14.2,24.6,18.93,4.61,16.52
1087,85501,47681,5986,6333.9,16.42,3.66,3.92,14.2,25.3,18.93,3.87,15.3
1088,85502,47682,5987,6339.1,17.78,3.94,4.14,14.59,24.6,17.92,3.37,16.89
1089,85503,68750,5988,6142,20.03,3.9,4.33,16.88,24.6,18.67,3.05,16.85
1090,85876,16477,6014,9789,18.68,4.78,4.9,22.43,26.2,9.47,8.0,23.0
1091,85878,47704,6015,9593.2,17.0,4.6,4.4,25.1,29.0,14.1,12.9,23.9
1092,85879,47705,6016,9905.4,18.5,4.5,4.5,23.8,29.0,13.6,11.9,22.1
1093,85880,47706,6017,9905.4,17.3,4.4,4.6,23.8,29.3,15.0,9.77,22.5
1094,85881,47707,6018,10012,17.3,4.4,4.6,23.8,27.0,15.0,8.37,21.33
1095,85882,47708,6019,9917,15.4,3.8,4.0,16.0,27.1,16.7,8.46,21.53
1096,85883,47709,6020,10052.4,15.16,4.2,4.27,17.03,26.3,14.79,7.44,18.57
1097,85884,47710,6021,10222.2,19.01,4.51,4.39,18.44,27.1,16.43,6.78,14.86
1098,85885,47711,6022,10924.4,19.01,4.51,4.39,18.44,27.3,16.43,5.78,14.76
1099,85886,47712,6023,11763.4,17.74,4.29,4.91,19.59,29.3,15.25,5.2,15.45
1100,85887,68753,6024,11523.6,19.76,4.79,5.33,23.13,28.7,21.4,4.81,15.28
1101,86132,16499,6044,6299.7,16.51,2.89,3.3,16.86,20.9,13.4,6.8,32.9
1102,86133,47723,6045,6457.5,16.1,2.8,3.2,16.5,21.2,17.0,11.2,34.6
1103,86134,47724,6046,6393.8,16.4,2.9,3.6,15.7,21.4,17.0,12.0,28.4
1104,86135,47725,6047,5876.2,15.7,2.9,3.4,16.4,21.4,16.7,10.3,29.5
1105,86136,47726,6048,5876.2,16.8,3.4,3.6,14.5,20.9,17.5,8.5,28.56
1106,86137,47727,6049,5488.2,16.8,3.4,3.6,14.5,19.9,17.5,6.91,27.89
1107,86138,47728,6050,5363.5,16.4,3.5,3.7,14.2,18.8,18.1,5.9,29.91
1108,86139,47729,6051,5132.5,15.1,3.58,4.04,12.73,19.5,18.38,5.21,26.48
1109,86140,47730,6052,5082.4,15.81,3.55,3.48,11.11,20.3,15.04,4.76,23.19
1110,86141,47731,6053,5291.6,15.81,3.55,3.48,11.11,21.4,15.04,4.07,21.58
1111,86142,47732,6054,5204.6,17.72,3.59,3.89,14.44,21.3,18.1,3.44,22.82
1112,86143,68755,6055,5468.1,18.32,3.39,4.11,15.97,21.9,21.66,3.09,22.62
1113,86260,16510,6066,10205.9,20.89,4.38,3.29,21.58,29.1,15.17,5.4,18.9
1114,86261,47733,6067,10425.6,19.7,4.4,3.3,21.9,29.2,15.6,9.4,22.5
1115,86262,47734,6068,10662.1,20.6,4.7,3.6,24.1,33.7,15.8,10.7,22.9
1116,86263,47735,6069,10274.7,21.7,4.7,3.8,25.0,33.7,15.7,9.7,21.8
1117,86264,47736,6070,10274.7,22.0,4.8,4.5,23.9,34.9,16.2,8.09,21.86
1118,86265,47737,6071,9339.3,22.0,4.8,4.5,23.9,35.8,16.2,6.71,20.66
1119,86266,47738,6072,9318.3,16.3,4.0,4.0,19.4,37.4,18.9,6.48,20.23
1120,86267,47739,6073,9627,15.63,3.99,4.1,18.44,36.3,17.87,5.39,16.99
1121,86268,47740,6074,9632.6,21.57,4.59,4.6,22.07,35.9,18.42,4.81,12.52
1122,86269,47741,6075,10029,21.57,4.59,4.6,22.07,35.5,18.42,4.28,12.63
1123,86270,47742,6076,10346,22.96,5.08,4.91,23.29,35.9,16.68,3.74,12.38
1124,86271,68756,6077,10763,23.06,4.72,5.14,24.82,36.8,19.18,3.24,13.2
1125,86772,16543,6109,9845.6,15.78,3.85,3.58,21.25,27.5,14.71,6.1,18.6
1126,86773,47763,6110,9836,15.5,3.8,3.6,21.2,27.3,17.3,10.6,21.1
1127,86774,47764,6111,9643,15.6,4.0,3.5,21.3,28.0,17.9,11.7,19.7
1128,86775,47765,6112,9150.9,16.8,3.8,3.7,20.3,28.0,16.5,10.6,19.3
1129,86776,47766,6113,9150.9,16.9,3.9,3.8,20.4,28.4,15.6,8.78,19.25
1130,86777,47767,6114,8606.9,16.9,3.9,3.8,20.4,29.4,15.6,7.38,19.31
1131,86778,47768,6115,8714.3,16.6,3.7,4.1,18.2,29.5,19.4,6.7,19.38
1132,86779,47769,6116,8715.7,17.04,4.17,4.28,17.13,30.6,15.78,5.67,15.55
1133,86780,47770,6117,8734.9,17.81,3.85,4.12,18.16,30.5,20.01,5.03,13.21
1134,86781,47771,6118,9445.1,17.81,3.85,4.12,18.16,30.8,20.01,4.13,12.83
1135,86782,47772,6119,9656.6,19.45,4.3,4.27,19.79,31.4,18.7,3.57,13.23
1136,86783,68759,6120,9821.9,20.34,4.44,4.84,18.64,32.0,18.49,3.26,14.19
1137,86900,16554,6151,9534.1,16.85,3.63,3.75,24.77,28.6,15.38,5.9,19.0
1138,86901,47773,6152,9183.5,17.0,3.5,3.8,23.8,28.5,15.1,9.8,22.3
1139,86902,47774,6153,9349.2,15.5,3.5,4.1,23.0,29.3,14.7,10.9,21.7
1140,86903,47775,6154,9309.7,16.7,3.9,4.4,22.9,29.3,16.4,10.1,20.3
1141,86904,47776,6155,9309.7,19.8,4.4,4.8,21.9,30.0,15.2,8.36,20.85
1142,86905,47777,6156,9070.8,19.8,4.4,4.8,21.9,29.6,15.2,7.27,19.85
1143,86906,47778,6157,9151.1,15.9,3.7,3.8,17.9,30.5,19.4,6.35,18.55
1144,86907,47779,6158,9298.4,15.51,3.72,4.12,18.03,28.9,19.9,5.56,15.81
1145,86908,47780,6159,9331.1,16.91,4.04,3.95,16.71,29.0,17.95,4.95,12.72
1146,86909,47781,6160,9642.6,16.91,4.04,3.95,16.71,27.7,17.95,4.14,11.44
1147,86910,47782,6161,9782.5,18.83,4.24,4.36,20.25,29.3,19.82,3.54,11.38
1148,86911,68760,6162,10070.2,18.66,4.27,4.79,19.96,29.4,20.49,3.2,12.87
1149,87029,47783,6164,7320.2,15.0,3.5,4.2,22.0,25.5,14.4,14.8,26.6
1150,87030,47784,6165,7756.4,15.1,3.6,4.4,21.7,28.5,13.2,15.5,22.0
1151,87031,47785,6166,6975.6,17.2,4.1,5.0,20.7,28.5,14.0,14.1,23.3
1152,87032,47786,6167,6975.6,15.6,4.1,4.8,22.5,28.4,12.8,11.59,22.73
1153,87033,47787,6168,6959.6,15.6,4.1,4.8,22.5,27.0,12.8,10.21,21.96
1154,87034,47788,6169,7102.8,14.4,3.6,3.8,14.7,24.6,16.8,7.49,22.15
1155,87035,47789,6170,7217.9,13.85,3.66,4.02,14.46,24.2,16.75,6.17,18.57
1156,87036,47790,6171,7511.2,13.61,3.57,3.88,15.54,24.1,17.3,5.54,15.82
1157,87037,47791,6172,7678.6,13.61,3.57,3.88,15.54,25.3,17.3,4.65,15.33
1158,87038,47792,6173,7549.7,17.31,4.12,4.63,17.43,25.9,16.84,4.04,14.72
1159,87039,68761,6174,8033.5,18.6,4.18,4.9,20.07,26.6,21.16,3.82,15.23
1160,87796,16631,6208,9392.7,19.12,5.34,4.14,NULL,32.2,10.53,7.1,19.8
1161,87797,47843,6209,9480.4,20.6,5.1,4.2,24.1,32.0,12.2,11.1,23.4
1162,87798,47844,6210,9673,19.4,5.0,3.8,25.8,38.4,13.3,12.2,28.8
1163,87799,47845,6211,9613.8,19.0,5.6,5.1,24.2,38.4,12.4,11.3,21.9
1164,87800,47846,6212,9613.8,26.3,6.8,6.2,21.1,37.3,10.6,10.34,20.86
1165,87801,47847,6213,9731.9,26.3,6.8,6.2,21.1,38.6,10.6,8.84,20.64
1166,87803,47849,6214,10944.9,19.65,4.43,4.34,20.49,33.2,18.03,5.1,17.8
1167,87804,47850,6215,10022,23.26,4.98,4.37,22.99,33.6,19.34,5.64,14.75
1168,87805,47851,6216,10694.7,23.26,4.98,4.37,22.99,39.7,19.34,4.75,14.43
1169,87806,47852,6217,9930.6,25.74,5.11,4.63,22.13,41.3,15.43,4.24,15.1
1170,87807,68767,6218,9102,28.39,5.06,5.05,27.71,39.8,18.77,4.1,14.92
1171,88308,16675,6233,9775.4,16.99,4.25,5.23,20.31,25.3,12.15,7.0,27.0
1172,88309,47883,6234,9328.3,16.9,4.2,4.7,19.4,25.8,14.2,11.1,32.9
1173,88310,47884,6235,8515.4,17.6,3.9,4.0,19.0,28.8,14.1,11.7,28.7
1174,88311,47885,6236,8610.1,18.1,4.1,4.2,18.0,28.8,11.7,10.4,28.5
1175,88312,47886,6237,8610.1,21.8,3.8,4.2,18.6,30.2,11.5,9.31,28.02
1176,88313,47887,6238,8548.3,21.8,3.8,4.2,18.6,30.3,11.5,8.26,26.03
1177,88314,47888,6239,8345.6,17.4,3.9,4.0,15.9,32.6,15.4,8.17,27.81
1178,88315,47889,6240,8964.1,17.81,3.92,4.08,15.28,31.0,14.56,7.38,25.11
1179,88316,47890,6241,7938.2,21.27,4.39,4.46,16.88,31.1,15.27,6.59,18.28
1180,88317,47891,6242,8594,21.27,4.39,4.46,16.88,30.5,15.27,5.62,18.46
1181,88318,47892,6243,9561.8,20.94,4.45,4.85,18.73,30.5,14.63,4.81,18.49
1182,88319,68771,6244,9883.8,23.18,4.8,5.01,22.42,30.4,18.69,4.55,19.38
1183,88436,16686,6276,7934.9,17.26,3.8,3.77,23.09,25.2,16.68,6.3,19.1
1184,88437,47893,6277,7912.3,17.8,4.1,3.9,22.7,26.1,18.1,10.7,23.8
1185,88438,47894,6278,7874.4,17.4,3.9,3.9,21.0,26.2,17.5,11.8,21.5
1186,88439,47895,6279,7600.9,16.9,4.0,4.1,19.8,26.2,17.1,10.5,22.6
1187,88440,47896,6280,7600.9,16.6,4.2,4.1,18.3,26.8,18.6,8.48,23.35
1188,88441,47897,6281,7004.3,16.6,4.2,4.1,18.3,26.1,18.6,7.03,21.61
1189,88442,47898,6282,6895.4,16.5,3.7,4.0,16.9,27.7,19.8,5.84,20.49
1190,88443,47899,6283,6841.4,17.52,4.13,3.92,16.21,28.3,19.29,4.95,17.83
1191,88444,47900,6284,6881.9,18.5,3.92,3.99,16.55,27.3,19.63,4.49,14.74
1192,88445,47901,6285,6992.4,18.5,3.92,3.99,16.55,25.6,19.63,3.83,14.01
1193,88446,47902,6286,6871.7,19.55,4.17,4.41,17.46,24.4,19.42,3.38,14.29
1194,88447,68772,6287,6588.8,19.5,3.96,4.54,17.62,26.4,18.94,3.09,14.73
1195,88564,16697,6304,12266.9,24.03,4.59,3.73,26.16,29.7,8.39,4.9,18.0
1196,88565,47903,6305,11997.2,20.9,4.5,3.6,26.3,29.5,10.4,8.1,22.7
1197,88566,47904,6306,12340.6,21.0,4.4,3.2,26.2,30.2,11.0,8.6,26.3
1198,88567,47905,6307,10322.2,21.8,4.6,3.2,24.9,30.2,10.4,8.2,21.2
1199,88568,47906,6308,10322.2,24.0,5.2,3.6,21.8,30.6,9.3,7.12,22.75
1200,88569,47907,6309,10556.8,24.0,5.2,3.6,21.8,31.5,9.3,6.1,20.51
1201,88570,47908,6310,10018.1,17.1,4.2,4.3,20.5,32.0,18.8,6.82,21.09
1202,88571,47909,6311,10229.9,17.6,4.46,4.44,19.93,31.6,17.27,6.17,18.94
1203,88572,47910,6312,10110.8,22.5,5.03,4.49,21.35,31.4,15.68,5.4,16.68
1204,88573,47911,6313,8878.7,22.5,5.03,4.49,21.35,32.2,15.68,4.76,15.81
1205,88574,47912,6314,9908.2,23.77,5.0,4.86,20.86,33.4,15.97,3.97,15.68
1206,88575,68773,6315,10420.2,26.86,5.69,6.08,28.75,35.8,17.67,3.54,17.44
1207,88692,16708,6329,7320.4,15.24,2.84,3.24,17.31,21.2,9.33,8.1,24.3
1208,88693,47913,6330,7732,17.8,3.3,3.6,19.8,21.1,14.7,13.0,27.9
1209,88694,47914,6331,7704,17.8,3.3,3.4,19.7,21.5,14.2,14.0,25.6
1210,88695,47915,6332,7241.7,20.1,3.7,3.7,20.8,21.5,16.3,12.6,25.9
1211,88696,47916,6333,7241.7,18.7,3.3,4.0,18.9,21.8,19.7,10.64,25.01
1212,88697,47917,6334,6768.9,18.7,3.3,4.0,18.9,22.9,19.7,9.13,24.69
1213,88698,47918,6335,7057.9,14.7,3.8,3.9,16.4,24.2,16.5,7.82,26.47
1214,88699,47919,6336,6686.1,14.48,3.78,4.18,13.71,24.5,16.24,6.75,22.84
1215,88700,47920,6337,6945.5,16.45,4.02,4.21,15.71,24.9,19.38,6.15,19.36
1216,88701,47921,6338,7040.7,16.45,4.02,4.21,15.71,27.2,19.38,4.98,15.56
1217,88702,47922,6339,6882.7,17.09,4.25,4.53,15.49,26.3,18.67,4.28,16.92
1218,88703,68774,6340,7112.3,18.63,4.14,4.67,20.6,26.6,22.02,3.83,18.24
1219,89204,16752,6357,8063.1,18.83,3.9,3.93,20.55,24.3,11.68,6.4,26.6
1220,89205,47953,6358,8043.8,17.0,3.7,3.8,16.8,24.4,12.3,11.1,23.7
1221,89206,47954,6359,7897.6,16.2,3.5,3.4,16.3,26.1,12.6,12.0,23.9
1222,89207,47955,6360,7563.1,15.9,3.6,3.6,16.0,26.1,12.9,11.2,22.4
1223,89208,47956,6361,7563.1,15.3,3.5,3.6,14.9,29.1,11.8,9.01,21.17
1224,89209,47957,6362,7059.2,15.3,3.5,3.6,14.9,30.5,11.8,7.53,20.49
1225,89210,47958,6363,7058.8,14.0,3.5,3.7,15.1,30.0,16.4,6.36,21.24
1226,89211,47959,6364,7231.2,14.59,3.94,3.91,15.7,29.3,15.91,5.39,20.05
1227,89212,47960,6365,7478,15.3,3.88,3.94,16.9,28.1,17.43,4.87,14.4
1228,89213,47961,6366,7931.9,15.3,3.88,3.94,16.9,30.2,17.43,4.07,14.18
1229,89214,47962,6367,7814.5,17.37,4.21,4.14,16.85,30.3,16.84,3.51,15.53
1230,89215,68778,6368,8178.7,19.87,4.51,5.04,18.86,31.4,19.37,3.21,15.32
1231,89332,16763,6395,8534.8,14.96,2.91,3.65,24.69,24.9,14.33,8.1,27.9
1232,89333,47963,6396,8493.8,15.3,2.9,3.7,22.9,24.9,18.4,12.4,30.5
1233,89334,47964,6397,8011,15.2,3.1,4.1,22.1,25.6,18.1,12.8,25.6
1234,89335,47965,6398,6664.5,14.8,3.3,4.0,20.9,25.6,18.3,11.1,27.2
1235,89336,47966,6399,6664.5,13.5,3.7,4.4,19.7,25.9,17.3,8.9,26.22
1236,89337,47967,6400,6797.3,13.5,3.7,4.4,19.7,25.9,17.3,7.11,25.78
1237,89338,47968,6401,6713.8,15.8,3.6,3.8,16.4,25.5,19.5,5.97,27.07
1238,89339,47969,6402,6620.4,15.08,3.7,3.86,15.16,24.6,19.48,5.03,23.47
1239,89340,47970,6403,6739.2,16.98,3.76,3.73,14.01,24.5,18.78,4.59,19.94
1240,89341,47971,6404,7123.9,16.98,3.76,3.73,14.01,25.4,18.78,3.98,17.2
1241,89342,47972,6405,7344.1,17.94,3.99,4.35,14.34,25.9,17.02,3.39,18.62
1242,89343,68779,6406,7346.6,19.5,4.24,4.43,19.45,25.0,23.18,3.14,19.26
1243,89460,16774,6435,6393.4,10.91,3.41,2.9,18.36,26.1,18.79,4.4,21.5
1244,89461,47973,6436,6389,9.9,3.3,3.0,17.8,27.3,20.6,7.0,27.4
1245,89462,47974,6437,6178.4,9.6,3.3,3.3,16.7,28.2,19.1,8.2,17.4
1246,89463,47975,6438,6405.1,9.6,3.1,3.2,16.1,28.2,19.1,8.0,17.2
1247,89464,47976,6439,6405.1,9.9,2.8,3.2,15.1,28.2,18.8,7.22,18.76
1248,89465,47977,6440,6395.9,9.9,2.8,3.2,15.1,26.7,18.8,6.02,17.61
1249,89466,47978,6441,6137.2,15.5,3.8,3.9,17.9,28.1,22.1,5.52,17.27
1250,89467,47979,6442,6209.8,13.98,3.38,4.05,16.21,26.4,19.11,4.97,13.77
1251,89468,47980,6443,6053.5,14.8,3.87,4.03,14.31,27.3,21.93,4.57,11.45
1252,89469,47981,6444,6133,14.8,3.87,4.03,14.31,28.8,21.93,3.86,10.17
1253,89470,47982,6445,6313.8,15.8,4.04,4.05,17.33,30.7,19.27,3.35,10.8
1254,89471,68780,6446,6573.7,16.75,3.93,4.76,18.6,31.1,19.95,3.07,11.66
1255,89716,16796,6471,8675.8,14.79,5.6,3.72,NULL,34.1,9.52,4.1,23.9
1256,89717,47993,6472,8080.2,17.0,5.3,3.6,28.3,33.9,13.1,5.9,27.4
1257,89718,47994,6473,7250.1,17.0,5.2,3.5,27.0,36.0,13.0,6.9,28.7
1258,89719,47995,6474,7537,18.8,5.4,3.2,26.7,36.0,16.0,8.3,21.6
1259,89720,47996,6475,7537,14.3,4.5,3.0,23.1,35.7,13.6,7.21,20.51
1260,89721,47997,6476,7881.6,14.3,4.5,3.0,23.1,36.9,13.6,6.01,20.74
1261,89722,47998,6477,9215.4,17.1,4.0,3.9,20.7,39.1,21.7,6.46,22.25
1262,89723,47999,6478,8567.4,17.24,4.19,4.14,20.18,39.6,19.99,5.71,18.38
1263,89724,48000,6479,7742.5,22.24,4.77,4.22,21.35,39.6,17.4,5.32,14.52
1264,89725,48001,6480,6277.8,22.24,4.77,4.22,21.35,37.7,17.4,4.48,14.52
1265,89726,48002,6481,7446.4,24.99,5.0,4.57,23.55,39.3,17.31,3.78,14.7
1266,89727,68782,6482,8188.8,25.95,5.25,5.2,26.71,39.9,18.91,3.56,13.68
1267,89972,16818,6509,7912.3,19.09,3.69,3.14,19.08,22.7,12.57,6.8,25.9
1268,89973,48013,6510,8205.3,19.7,3.8,3.5,19.9,23.8,15.2,11.5,25.7
1269,89974,48014,6511,8185.6,18.4,3.7,3.7,18.3,25.6,16.1,12.3,24.2
1270,89975,48015,6512,7680.8,17.3,3.8,3.7,17.6,25.6,15.7,10.8,24.4
1271,89976,48016,6513,7680.8,15.7,3.9,3.8,17.1,25.1,16.6,8.63,24.45
1272,89977,48017,6514,7623.8,15.7,3.9,3.8,17.1,25.0,16.6,7.1,23.39
1273,89978,48018,6515,7425.1,15.2,3.7,3.9,15.6,24.1,17.4,5.74,24.58
1274,89979,48019,6516,7537.6,14.26,3.8,4.01,15.17,25.3,18.76,4.96,20.89
1275,89980,48020,6517,7790.8,15.71,3.76,3.78,16.12,26.5,17.15,4.56,18.08
1276,89981,48021,6518,8288.9,15.71,3.76,3.78,16.12,27.8,17.15,3.88,14.82
1277,89982,48022,6519,7935.2,16.72,3.8,4.44,15.22,26.5,18.88,3.39,16.05
1278,89983,68784,6520,7502.6,18.0,3.98,4.33,19.39,26.3,22.93,3.12,17.12
1279,90100,16829,6534,9654.2,18.08,4.53,4.89,23.5,25.0,12.68,7.7,25.8
1280,90101,48023,6535,9413.9,19.7,4.5,4.7,23.2,26.0,15.8,12.9,27.2
1281,90102,48024,6536,9474.9,20.1,4.4,4.5,22.1,31.5,14.6,13.8,24.0
1282,90103,48025,6537,8848.4,20.2,4.3,4.8,21.5,31.5,14.5,12.3,24.7
1283,90104,48026,6538,8848.4,19.2,4.1,4.8,21.0,31.6,14.5,9.95,24.23
1284,90105,48027,6539,8733.9,19.2,4.1,4.8,21.0,31.0,14.5,8.28,24.82
1285,90106,48028,6540,8702.1,17.6,4.2,4.4,17.4,29.0,15.4,7.28,24.13
1286,90107,48029,6541,8665.7,16.64,4.14,4.31,16.32,29.2,16.59,6.37,21.39
1287,90108,48030,6542,9024.8,19.73,4.51,4.3,17.79,30.1,16.13,5.83,16.57
1288,90109,48031,6543,10265.6,19.73,4.51,4.3,17.79,29.9,16.13,4.96,15.9
1289,90110,48032,6544,10928.1,21.23,4.39,4.55,18.67,30.4,16.54,4.29,15.36
1290,90111,68785,6545,10704.8,23.23,4.79,5.32,20.93,32.8,16.77,3.84,17.6
1291,90228,16840,6553,7817.5,10.22,2.67,2.58,19.66,20.3,13.51,6.9,26.5
1292,90229,48033,6554,7619.9,10.0,2.5,2.7,18.9,20.2,17.7,11.1,29.2
1293,90230,48034,6555,7335.6,10.0,2.4,2.7,17.6,20.9,17.1,11.8,22.4
1294,90232,48036,6556,6379.7,14.7,2.5,3.3,17.4,20.1,17.2,8.81,21.8
1295,90233,48037,6557,5917.8,14.7,2.5,3.3,17.4,20.9,17.2,7.57,21.81
1296,90234,48038,6558,6264.5,13.3,3.4,3.7,15.2,19.4,19.0,6.12,22.98
1297,90235,48039,6559,6447.2,12.94,3.66,3.81,13.17,21.3,17.42,5.25,19.9
1298,90236,48040,6560,6336.6,13.97,3.36,3.77,13.26,20.0,20.1,4.86,16.69
1299,90237,48041,6561,6513,13.97,3.36,3.77,13.26,20.5,20.1,4.12,16.32
1300,90238,48042,6562,7075.7,14.98,3.64,4.0,14.32,19.4,18.37,3.5,16.99
1301,90239,68786,6563,6792.1,16.24,3.88,4.58,18.62,19.9,25.32,3.15,16.03
1302,90484,16873,6641,9380.8,15.56,3.98,3.75,21.94,24.6,16.99,5.4,20.1
1303,90485,48063,6642,9470.8,14.0,4.0,3.4,21.5,25.6,15.7,9.6,22.1
1304,90486,48064,6643,8828.4,15.2,4.1,3.4,20.8,28.6,15.9,10.9,20.3
1305,90487,48065,6644,8278.2,16.4,4.0,4.0,20.0,28.6,13.3,9.6,19.1
1306,90488,48066,6645,8278.2,14.6,4.0,3.8,20.0,27.8,13.8,7.66,18.91
1307,90489,48067,6646,7595.6,14.6,4.0,3.8,20.0,26.8,13.8,6.18,17.52
1308,90490,48068,6647,7415.7,12.4,3.4,3.7,16.5,28.1,20.6,5.83,17.4
1309,90491,48069,6648,7434.5,12.76,3.8,4.07,14.96,28.6,18.37,5.01,14.72
1310,90492,48070,6649,7434.2,16.52,4.12,4.27,15.85,28.9,18.56,4.57,12.06
1311,90493,48071,6650,9200.6,16.52,4.12,4.27,15.85,30.4,18.56,3.8,11.76
1312,90494,48072,6651,9369.2,15.15,4.01,4.37,19.39,28.3,20.81,3.21,12.48
1313,90495,68789,6652,8842.2,17.02,4.12,4.61,19.85,29.6,24.34,2.94,11.29
1314,90612,16884,6658,6969.7,15.58,4.01,3.25,21.77,23.5,16.24,4.6,20.1
1315,90613,48073,6659,7261.7,16.3,4.1,3.3,22.9,24.1,18.3,7.2,26.8
